,out-degree-weight,in-degree-weight,out-degree,in-degree,bot,bc,lcc,ac
147.32.87.5,0.0,132.0,0.0,2.0,0,0.0,2.5303302698060368e-05,-2.9734463519640724e-05
147.32.85.66,16.0,0.0,4.0,0.0,0,0.0,0.0,1.310852109195252e-06
111.221.102.89,0.031534263189812006,0.0,0.6341463414634146,0.0,0,0.0,0.0,0.8150470219435736
147.32.85.218,0.0,2.0,0.0,1.0,0,0.0,0.0,5.752750048110226e-07
147.32.84.184,39.0,0.0,1.0,0.0,0,5.145119628759317e-07,0.0,4.9519190718890846e-05
147.32.80.105,0.0,10.0,0.0,2.0,0,0.0,0.0,1.844715182094013e-05
99.33.52.108,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
31.18.106.161,12.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
74.125.232.199,0.0,101.0,0.0,4.0,0,0.0,0.0,7.775800481695655e-05
147.32.80.13,0.0,0.2552083333333333,0.0,1.0,0,4.6908658236976826e-05,0.0,0.19228701755577207
76.13.114.90,0.0,588.0,0.0,36.0,0,0.0,0.0,0.0003218280135247798
209.85.149.189,0.0,842.0,0.0,19.0,0,0.0,0.0,0.00046064187218567955
130.203.133.150,0.0,16.0,0.0,1.0,0,0.0,0.0,9.223575910470064e-06
147.32.85.116,0.0,13.25,0.0,1.0,0,4.635242908792177e-09,0.0,8.258368287930085e-06
147.32.86.111,134.0,0.0,1.0,0.0,0,0.0,0.0,1.567433654164892e-05
147.32.85.117,22.0,0.0,1.0,0.0,0,0.0,0.0,3.70022902247055e-06
24.201.67.31,20.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.86.141,22.0,0.0,1.0,0.0,0,0.0,0.0,1.7284600108486984e-05
83.167.250.183,0.0,88.0,0.0,2.0,0,0.0,0.0,4.6980792059566015e-06
147.32.86.51,29.0,0.0,1.0,0.0,0,0.0,0.0,1.693322177610317e-05
90.201.8.187,4.0,0.0,4.0,0.0,0,0.0,0.0,-0.19698492462311593
209.85.148.104,0.0,59.0,0.0,1.0,0,0.0,0.0,0.0001701279947561131
124.6.181.77,0.5084745762711864,0.0,6.0,0.0,0,0.0,0.0,0.21739130434782605
147.32.86.122,62.0,0.0,1.0,0.0,0,0.0,0.0,1.0480303627022936e-05
147.32.86.84,65.0,0.0,1.0,0.0,0,0.0,0.0,3.1112274454593285e-06
195.113.232.73,0.0,54.0,0.0,1.0,0,0.0,0.0,0.000456125963397913
147.32.84.21,4.0,0.0,1.0,0.0,0,0.0,0.0,6.5539761741616906e-06
77.75.72.46,0.0,20.0,0.0,5.0,0,0.0,0.0,1.4381875120275566e-06
95.133.244.202,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.84.212,0.0,11.0,0.0,1.0,0,1.0661058690222006e-07,0.0,6.541152024884304e-05
147.32.84.162,0.0,7.981524249422632,0.0,1.0,0,0.009782608695652173,0.0,4.884176217813302e-06
66.249.66.51,657.0,0.0,6.0,0.0,0,0.0,0.0,0.012618296529968452
147.32.87.36,0.0,15.5,0.0,1.0,0,4.5888904797042546e-07,0.0,9.477460749481672e-05
147.32.85.89,99.0,0.0,1.0,0.0,0,1.359671253245705e-07,0.0,3.145991945847915e-06
147.32.85.122,12.0,0.0,3.0,0.0,0,0.0,0.0,1.310852109195252e-06
147.32.192.13,0.0,186.0,0.0,1.0,0,0.0,0.0,0.0647992833552495
147.32.85.88,1882.0,0.0,37.0,0.0,1,0.0023221343873517783,0.0,5.128385028703964e-05
125.17.164.3,2.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
202.151.80.11,0.0,42.0,0.0,7.0,0,0.0,0.0,-9.742008265996185e-06
194.79.52.199,0.0,64.0,0.0,1.0,0,0.0,0.0,0.0019728672773324154
77.75.73.9,0.0,24.0,0.0,1.0,0,0.0,0.0,5.5983845884859386e-05
147.32.86.148,55.0,0.0,1.0,0.0,0,0.0,0.0,2.6216818802485586e-06
80.252.84.157,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
67.195.115.95,56.0,0.0,4.0,0.0,0,0.0,0.0,0.013831258644536652
208.88.186.8,56.0,0.0,2.0,0.0,0,0.0,0.0,0.16796972448860553
2.20.182.8,0.0,85.0,0.0,1.0,0,0.0,0.0,4.69328524758326e-05
147.32.87.59,0.0,237.25,0.0,13.0,0,4.635242908792177e-09,0.0,0.0001257107172718246
188.138.84.239,0.0,8123.0,0.0,105.0,0,0.0,0.0,0.00038989263451067065
147.32.84.158,28.0,0.0,7.0,0.0,0,0.0,0.0,1.310852109195252e-06
209.85.148.17,0.0,69.0,0.0,2.0,0,0.0,0.0,3.8188672402705056e-05
113.116.32.63,12.0,0.0,3.0,0.0,0,0.0,0.0,-0.432030275511395
72.51.34.34,0.0,55.0,0.0,1.0,0,0.0,0.0,3.1160729427263727e-06
217.77.169.58,5.0,0.0,1.0,0.0,0,0.0,0.0,0.33333333333333337
147.32.85.69,4.0,0.0,1.0,0.0,0,1.0197534399342789e-07,0.0,3.932556327585755e-06
217.18.249.148,24.0,0.0,6.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.87.11,0.0,68.0,0.0,16.0,0,0.0,0.0,3.7392875312716474e-06
147.32.85.84,0.0,4.75,0.0,1.0,0,1.0197534399342789e-07,0.0,3.8014711166662306e-06
147.32.85.95,42.0,0.0,1.0,0.0,0,1.024388682843071e-06,0.0,0.0008479556978844261
147.32.86.182,42.0,0.0,1.0,0.0,0,0.0,0.0,6.532531128595264e-06
147.32.84.227,48.0,0.0,8.0,0.0,0,0.0,0.0,0.14285714285714285
192.168.0.100,0.0,72.0,0.0,12.0,0,0.0,0.0,3.931045866208654e-06
175.138.44.58,0.0,257.0,0.0,3.0,0,0.0,0.0,-6.206586260451574e-05
147.32.87.24,4.0,0.0,2.0,0.0,0,0.0,0.0,0.04291845493562232
239.255.255.250,0.0,2.0,0.0,1.0,0,0.0,0.0,1.116992301008069e-05
147.32.84.211,0.0,436.0,0.0,9.0,0,0.0,0.0,2.138105434547633e-05
94.197.127.226,20.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
195.177.80.91,0.0,787.0,0.0,1.0,0,0.0,0.0,3.820784823619889e-05
94.100.187.239,0.0,63.0,0.0,3.0,0,0.0,0.0,3.490960487528223e-05
83.167.225.189,0.0,163.0,0.0,2.0,0,0.0,0.0,0.00011540016596509116
147.32.86.11,220.0,0.0,3.0,0.0,0,0.0,0.0,3.398817025072672e-06
149.5.45.4,0.0,93.47500503930667,0.0,4.536585365853655,0,0.0,0.0,7.367969724488608
66.249.66.142,6.666666666666667,0.0,1.1111111111111112,0.0,0,0.0,0.0,0.04
147.32.84.188,36.0,0.0,9.0,0.0,0,1.0197534399342789e-07,0.0,3.2771302729881306e-05
75.101.227.132,0.0,52.0,0.0,2.0,0,0.0,0.0,5.258972335647426e-05
220.237.115.239,0.0,59.0,0.0,4.0,0,0.0,0.0,-1.3879243260204708e-05
147.32.84.25,88.0,0.0,1.0,0.0,0,0.0,0.0,6.203239952406963e-06
24.104.70.30,8.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.86.171,108.0,0.0,2.0,0.0,0,1.0537452212654216e-06,0.0,1.727547347711796e-05
77.75.72.6,0.0,61.0,0.0,1.0,0,0.0,0.0,3.6060154884904276e-05
147.32.86.110,76.0,0.0,19.0,0.0,1,0.0,0.0,2.619943285576332e-06
74.125.232.215,0.0,77.0,0.0,2.0,0,0.0,0.0,0.0002458054216390032
147.32.85.119,104.0,0.0,26.0,0.0,1,0.0,0.0,1.310852109195252e-06
147.32.85.125,0.0,13.25,0.0,1.0,0,4.635242908792177e-09,0.0,8.258368287930085e-06
79.138.119.164,0.0,352.0,0.0,1.0,0,0.0,0.0,1.735412931179918e-05
147.32.84.3,0.0,1.0067114093959733,0.0,0.8571428571428571,0,0.0023221343873517783,0.0,2.44208810890665e-05
147.32.85.123,20.0,0.0,1.0,0.0,0,0.0,0.0,2.6216939084315355e-06
147.32.86.92,0.0,6.0,0.0,1.0,0,3.0592603198028366e-07,0.0,8.87446877924689e-05
212.175.32.2,0.0,6.0,0.0,1.0,0,0.0,0.0,-9.808047488487247e-07
77.78.99.21,0.0,18.0,0.0,1.0,0,0.0,0.0,0.00018654250822672136
62.161.94.222,0.0,32.0,0.0,2.0,0,0.0,0.0,1.796775598359761e-05
147.32.114.134,560.0,0.0,27.0,0.0,1,0.0,0.0,0.01754385964912281
147.32.84.225,0.0,560.0,0.0,27.0,0,0.0,0.0,2.7325562728523576e-05
76.74.254.123,0.0,99.0,0.0,3.0,0,0.0,0.0,5.22541462703349e-06
147.32.86.96,24.0,0.0,12.0,0.0,0,0.0,0.0,7.840711968437564e-06
147.32.87.49,0.0,16.0,0.0,4.0,0,0.0,0.0,6.423904220389753e-06
147.32.86.164,3457.0,0.0,29.0,0.0,1,0.0,0.0,3.398817025072672e-06
77.75.72.22,0.0,116.0,0.0,1.0,0,0.0,0.0,6.387470136751722e-05
152.78.189.31,0.0,296.0,0.0,3.0,0,0.0,0.0,0.0001622467271902021
70.110.140.202,0.0,18.0,0.0,3.0,0,0.0,0.0,4.448793370538573e-06
74.125.232.213,0.0,114.0,0.0,3.0,0,0.0,0.0,0.004689545960051988
92.123.64.177,0.0,57.0,0.0,1.0,0,0.0,0.0,3.16305373478594e-05
83.169.59.64,0.0,43.0,0.0,2.0,0,0.0,0.0,2.3979379783872792e-05
151.64.141.7,18.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.86.23,52.0,0.0,1.0,0.0,0,0.0,0.0,3.398817025072672e-06
147.32.253.253,0.0,950.0,0.0,7.0,0,0.0,0.0,4.6022000384881974e-05
85.248.70.104,0.0,509.0,0.0,6.0,0,0.0,0.0,2.4880643958077494e-05
77.78.99.22,0.0,13.0,0.0,1.0,0,0.0,0.0,0.00027578683730640436
147.32.86.77,36.0,0.0,1.0,0.0,0,0.0,0.0,2.621688409819908e-06
89.233.174.25,0.0,1019.0,0.0,20.0,0,0.0,0.0,0.000557374364244653
147.32.87.30,40.0,0.0,10.0,0.0,0,0.0,0.0,1.310852109195252e-06
77.78.99.23,0.0,64.0,0.0,4.0,0,0.0,0.0,0.0003356729653072319
147.32.85.112,1097.0,0.0,21.0,0.0,1,0.0,0.0,2.220080099006046e-06
193.136.213.50,257.0,0.0,1.0,0.0,0,0.0,0.0,0.03597122302158273
147.32.86.200,0.0,2.75,0.0,1.0,0,2.0395068798685577e-07,0.0,3.644168863562802e-05
147.32.86.140,20.0,0.0,5.0,0.0,0,0.0,0.0,2.62102262973435e-06
194.79.54.62,0.0,25.0,0.0,1.0,0,0.0,0.0,9.510254621200888e-05
147.32.84.146,4.0,0.0,1.0,0.0,0,0.0,0.0,1.310852109195252e-06
147.32.87.52,0.0,31.0,0.0,5.0,0,0.0,0.0,1.936759182863776e-05
109.131.11.31,9.0,0.0,1.0,0.0,0,0.0,0.0,0.5263157894736843
147.32.86.165,0.0,9.0,0.0,1.0,0,0.0,0.0,9.108520909507858e-07
87.246.110.210,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.1.20,0.0,8.0,0.0,2.0,0,0.0,0.0,0.0009958297970781207
147.32.85.87,84.0,0.0,21.0,0.0,1,0.0,0.0,1.310852109195252e-06
74.125.232.214,0.0,2674.0,0.0,6.0,0,0.0,0.0,0.000788462333677241
87.197.146.180,12.0,0.0,3.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.84.19,1.0909090909090908,0.0,1.5,0.0,0,0.5067567567567568,2.2222222222222223,-0.00024213669307559532
66.249.66.241,624.0,0.0,9.0,0.0,0,0.0,0.0,0.014771048744460155
46.64.8.154,0.0,24.0,0.0,1.0,0,0.0,0.0,-5.361406507422455e-06
209.85.148.106,0.0,12.0,0.0,1.0,0,0.0,0.0,0.0002204789395521979
66.183.30.162,0.0,6.0,0.0,1.0,0,0.0,0.0,0.40301507537688464
78.141.179.7,80.0,0.0,4.0,0.0,0,0.0,0.0,3.9679697244886065
213.226.63.157,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.86.6,128.0,0.0,32.0,0.0,1,0.0,0.0,1.310852109195252e-06
92.224.13.40,8.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.85.114,64.0,0.0,4.0,0.0,0,0.0,0.0,3.928701489531308e-06
147.32.84.36,0.0,16.25,0.0,1.0,0,2.0395068798685577e-07,0.0,5.505578858620058e-05
147.32.86.40,56.0,0.0,1.0,0.0,0,0.0,0.0,3.9292030782642675e-06
77.78.99.25,0.0,147.0,0.0,2.0,0,0.0,0.0,0.00012450868687459914
209.85.148.96,0.0,94.0,0.0,5.0,0,0.0,0.0,5.185145376696684e-05
213.55.105.117,0.0,178.0,0.0,5.0,0,0.0,0.0,-4.283988821966436e-05
147.32.84.16,148.0,0.0,2.0,0.0,0,0.0,0.0,3.93200409846949e-06
8.19.56.163,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
90.183.38.22,0.0,23.0,0.0,1.0,0,0.0,0.0,2.316440686039051e-05
189.104.166.87,0.2033898305084746,0.0,1.0,0.0,0,0.0,0.0,0.08771929824561366
147.32.84.118,85.0,0.0,1.0,0.0,0,0.0,0.0,9.166169494477091e-06
147.32.86.44,0.0,0.16326530612244897,0.0,0.3333333333333333,0,0.004347826086956522,0.0,1.1555977885247086e-05
87.106.150.17,0.0,140.0,0.0,7.0,0,0.0,0.0,7.699097147720854e-05
77.67.32.27,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
77.75.72.72,0.0,20.0,0.0,1.0,0,0.0,0.0,9.28973253602333e-05
77.120.143.199,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
91.198.174.214,0.0,113.0,0.0,3.0,0,0.0,0.0,0.05008441029843907
94.155.235.227,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.85.47,4.0,0.0,1.0,0.0,0,0.0,0.0,2.6216217409891754e-06
170.107.181.167,0.0,230.0,0.0,4.0,0,0.0,0.0,1.1505500096220453e-05
147.32.87.4,0.0,34.0,0.0,1.0,0,0.0,0.0,4.410441703551174e-06
62.233.166.26,34.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.84.66,8.0,0.0,2.0,0.0,0,0.0,0.0,1.310852109195252e-06
2.21.98.110,0.0,33.0,0.0,1.0,0,0.0,0.0,2.0614021005728313e-06
78.141.181.222,0.0,71.9038500302359,0.0,2.2682926829268273,0,0.0,0.0,5.567969724488606
78.141.181.220,0.0,62.31667002620445,0.0,2.2682926829268273,0,0.004774623152348892,0.0,0.8278536118246838
64.13.161.55,18.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
93.185.104.26,0.0,164.0,0.0,3.0,0,0.0,0.0,8.34148756975983e-06
147.32.85.124,2.0,0.0,1.0,0.0,0,0.0,0.0,2.3385868290150585e-05
81.95.101.9,0.0,284.0,0.0,1.0,0,0.0,0.0,0.00012596605022012052
72.168.140.188,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
92.123.64.104,0.0,72.0,0.0,3.0,0,0.0,0.0,3.982820616641647e-05
147.32.85.129,0.0,110.0,0.0,2.0,0,0.0,0.0,5.752750048110224e-06
202.88.239.14,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.87.252,10.0,0.0,2.0,0.0,0,0.0,0.0,1.0480539232178427e-05
92.247.206.240,0.0,7.0,0.0,1.0,0,0.0,0.0,8.149729234822822e-07
99.3.169.10,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
74.125.39.108,0.0,4.0,0.0,1.0,0,0.0,0.0,3.64340836380315e-06
140.203.154.11,24.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
77.67.32.18,28.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.85.101,0.0,48.0,0.0,4.0,0,4.635242908792177e-09,0.0,2.6479212605744084e-05
147.32.86.53,100.0,0.0,2.0,0.0,0,7.184626508627875e-07,0.0,0.0001160311159761959
217.31.59.46,0.0,55.0,0.0,1.0,0,0.0,0.0,2.9746511707103305e-05
115.64.9.60,362.0,0.0,20.0,0.0,1,0.0,0.0,0.023752969121140142
212.215.191.128,0.0,48.0,0.0,8.0,0,0.0,0.0,-1.120220885218743e-05
94.100.187.195,0.0,65.0,0.0,3.0,0,0.0,0.0,3.5954687800688917e-06
62.189.56.2,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
41.234.21.142,0.008032128514056224,0.0,0.07228915662650598,0.0,0,0.0,0.0,-0.1969849246231158
84.231.43.156,0.0,16.0,0.0,1.0,0,0.0,0.0,-3.414472392500797e-06
209.85.148.105,0.0,12.0,0.0,1.0,0,0.0,0.0,0.00015191095293709734
77.77.163.1,12.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
157.24.2.40,0.0,10.0,0.0,5.0,0,0.0,0.0,5.944508383047234e-06
201.49.64.195,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.84.166,68.0,0.0,1.0,0.0,0,0.0,0.0,2.4520181631633235e-06
78.141.181.224,0.0,2.909090909090909,0.0,2.0,0,0.0,0.0,5.967969724488607
81.0.233.200,0.0,56.0,0.0,1.0,0,0.0,0.0,3.1640125264606254e-06
147.32.85.76,87.0,0.0,4.0,0.0,0,0.0,0.0,1.1758245100130289e-05
147.32.85.85,0.0,83.625,0.0,7.0,0,1.0197534399342789e-07,0.0,0.032687289987772344
83.0.240.122,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
146.102.17.65,0.0,176.0,0.0,1.0,0,0.0,0.0,9.666537664174551e-05
174.3.146.77,0.0,3.0,0.0,1.0,0,0.0,0.0,1.1409620928751943e-06
147.32.84.79,52.0,0.0,13.0,0.0,1,0.0,0.0,1.310852109195252e-06
89.190.195.123,20.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.87.13,0.0,36.0,0.0,9.0,0,0.0,0.0,2.2052208517755866e-06
84.110.8.78,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
72.209.63.195,0.0,7.0,0.0,1.0,0,0.0,0.0,-2.97348537209797e-07
85.71.156.70,6.035714285714286,0.0,0.5714285714285714,0.0,0,0.0,0.0,0.017152658662092618
147.32.84.130,28.0,0.0,7.0,0.0,0,6.118520639605673e-07,0.0,0.00015262004775756864
147.32.84.152,16.0,0.0,4.0,0.0,0,0.0,0.0,1.310852109195252e-06
213.91.208.117,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.85.26,628.0,0.0,2.0,0.0,0,0.0,0.0,7.448008402728744e-06
79.110.82.80,0.0,115.0,0.0,6.0,0,0.0,0.0,5.992447966781102e-06
109.123.209.192,0.0,130.0,0.0,2.0,0,0.0,0.0,6.711541722795266e-06
64.13.161.28,10.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
69.171.242.13,0.0,251.0,0.0,1.0,0,0.0,0.0,0.00013765372073453087
91.203.99.45,0.0,70.0,0.0,2.0,0,0.0,0.0,3.835166698740147e-06
192.168.88.146,19.0,0.0,4.0,0.0,0,0.0,0.0,0.13333333333333333
192.168.95.255,0.0,2.0,0.0,1.0,0,0.0,0.0,3.595468780068892e-06
147.32.84.17,163.0,0.0,1.0,0.0,0,0.0,0.0,3.927524072348101e-06
199.47.216.174,0.0,57.0,0.0,1.0,0,0.0,0.0,3.16305373478594e-05
193.194.130.77,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
85.105.67.52,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
194.79.54.61,0.0,20.0,0.0,1.0,0,0.0,0.0,0.00014315718494722297
74.125.232.194,0.0,163.0,0.0,1.0,0,0.0,0.0,0.00022230543769247285
157.24.2.105,0.0,10.0,0.0,5.0,0,0.0,0.0,5.944508383047234e-06
86.173.253.211,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
80.239.207.156,0.0,1374.0,0.0,20.0,0,0.0,0.0,6.634838388820461e-05
147.32.85.15,0.0,2.0,0.0,1.0,0,0.0,0.0,5.752750048110226e-07
62.44.29.56,0.0,91.0,0.0,1.0,0,0.0,0.0,4.8418979571594415e-06
94.85.243.97,32.0,0.0,4.0,0.0,0,0.0,0.0,-0.432030275511395
209.85.149.191,0.0,20.0,0.0,1.0,0,0.0,0.0,1.1409620928751951e-05
147.32.84.168,26.0,0.0,1.0,0.0,0,0.0,0.0,3.932349313693534e-06
194.79.52.194,0.0,97.0,0.0,2.0,0,0.0,0.0,1.5129732626529898e-05
147.32.87.48,4.0,0.0,1.0,0.0,0,1.0197534399342788e-06,0.0,0.0931571815718157
147.32.87.126,0.0,304.0,0.0,2.0,0,0.0,0.0,3.2541389438810185e-05
84.21.222.158,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
112.203.84.248,0.0,68.0,0.0,4.0,0,0.0,0.0,-1.606954413949157e-05
84.204.8.164,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
80.239.149.33,0.0,87.0,0.0,4.0,0,0.0,0.0,4.802587498497355e-05
88.86.100.176,0.0,80.0,0.0,4.0,0,0.0,0.0,4.314562536082671e-06
90.183.39.17,111.0,0.0,4.0,0.0,0,0.0,0.0,0.0027170221437302043
147.32.84.14,0.0,20.5,0.0,1.0,0,1.5296301599014183e-07,0.0,0.0001237444391080318
80.91.178.202,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
194.79.52.98,0.0,37.0,0.0,1.0,0,0.0,0.0,1.154385176320783e-05
147.32.86.252,0.0,4.0,0.0,1.0,0,0.0,0.0,9.012641742039356e-07
66.249.66.23,184.0,0.0,4.0,0.0,0,0.0,0.0,0.04048582995951417
147.32.87.27,0.0,53.0,0.0,1.0,0,0.7999999999999999,0.0,-0.8023875148381227
192.168.0.101,0.0,48.0,0.0,8.0,0,0.0,0.0,2.7804958565866094e-06
83.64.248.68,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
77.75.77.33,0.0,20.0,0.0,1.0,0,0.0,0.0,1.4381875120275562e-06
143.238.87.158,0.0,30.0,0.0,5.0,0,0.0,0.0,-6.821607093613698e-06
77.75.77.9,0.0,18.0,0.0,1.0,0,0.0,0.0,5.397997128476764e-05
186.45.137.136,0.0,6.0,0.0,1.0,0,0.0,0.0,-9.808047488487247e-07
147.32.86.208,284.0,0.0,1.0,0.0,0,0.0,0.0,6.533945820724317e-06
194.47.134.87,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
202.156.140.145,0.0,32.0,0.0,2.0,0,0.0,0.0,-7.308340622344113e-06
99.172.180.11,0.0,10.0,0.0,1.0,0,0.0,0.0,9.587916746850043e-07
213.233.85.6,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
141.146.8.165,0.0,16.0,0.0,1.0,0,0.0,0.0,9.223575910470064e-06
78.24.24.120,16.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
74.125.232.197,0.0,63.0,0.0,2.0,0,0.0,0.0,0.00034506912371914505
129.132.168.228,0.0,511.0,0.0,1.0,0,0.0,0.0,2.497652312554523e-05
90.154.176.148,16.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
89.185.254.155,0.0,36.0,0.0,1.0,0,0.0,0.0,7.762377398250066e-05
147.32.85.40,12.0,0.0,3.0,0.0,0,0.0,0.0,1.310852109195252e-06
147.32.84.156,0.0,103.25,0.0,8.0,0,4.635242908792177e-09,0.0,5.544904421895913e-05
79.181.218.247,12.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
72.21.194.23,0.0,25.0,0.0,1.0,0,0.0,0.0,1.6778854306988305e-06
147.32.84.151,32.0,0.0,8.0,0.0,0,4.635242908792177e-09,0.0,7.865112655171509e-06
147.32.84.2,0.0,127.0,0.0,1.0,0,7.648150799507092e-07,0.0,0.0008411737984706881
188.122.34.121,0.0,26.0,0.0,4.0,0,0.0,0.0,-5.848140036152869e-06
217.66.178.101,0.0,64.0,0.0,2.0,0,0.0,0.0,3.54561161298527e-05
91.198.174.233,0.0,101.0,0.0,4.0,0,0.0,0.0,0.0807218312296597
41.218.215.201,0.0,24.0,0.0,4.0,0,0.0,0.0,-5.361406507422455e-06
147.32.87.23,0.0,13.25,0.0,1.0,0,4.635242908792177e-09,0.0,8.258368287930085e-06
81.13.182.126,22.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
125.224.66.68,0.0,6.0,0.0,1.0,0,0.0,0.0,-1.8638505513089502e-07
64.13.161.63,16.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
82.154.17.48,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
210.72.131.130,345.0,0.0,3.0,0.0,0,0.0,0.0,0.02380952380952381
213.209.160.225,8.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
88.209.65.88,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.87.51,0.0,362.0,0.0,20.0,0,0.0,0.0,2.0997537675602327e-05
147.32.87.29,2.0,0.0,1.0,0.0,0,5.0987671996713943e-08,0.0,0.12875536480686695
74.125.232.198,0.0,45.0,0.0,2.0,0,0.0,0.0,0.00017158535810163437
112.200.75.249,0.0,71.0,0.0,4.0,0,0.0,0.0,-1.6799644432587195e-05
195.212.29.188,144.0,0.0,7.0,0.0,0,0.0,0.0,-0.432030275511395
184.107.73.132,0.0,46.0,0.0,2.0,0,0.0,0.0,2.561891354758421e-05
119.74.151.117,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
85.176.206.228,0.0,2.0,0.0,1.0,0,0.0,0.0,1.572418346483462e-06
199.59.149.200,0.0,49.0,0.0,1.0,0,0.0,0.0,4.215806993590109e-05
147.32.82.92,0.0,2.0,0.0,1.0,0,0.0,0.0,2.5746887318471436e-07
98.25.190.29,0.0,62.0,0.0,1.0,0,0.0,0.0,-6.400340051549424e-06
94.181.192.66,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
83.203.107.209,0.0,36.0,0.0,2.0,0,0.0,0.0,2.0153801001879494e-05
91.198.174.232,0.0,49.0,0.0,1.0,0,0.0,0.0,0.010781300774538979
74.125.39.125,0.0,665.0,0.0,3.0,0,0.0,0.0,0.00036390938012670614
66.249.68.148,1.0,0.0,2.0,0.0,0,0.0,0.0,0.7142857142857143
147.32.85.115,4.0,0.0,1.0,0.0,0,1.0197534399342789e-07,0.0,1.8351929528733527e-06
194.228.44.198,0.0,202.0,0.0,6.0,0,0.0,0.0,0.00014050133200834648
74.125.232.193,0.0,157.0,0.0,8.0,0,0.0,0.0,8.911009824522743e-05
149.5.45.7,28.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
212.183.128.6,16.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
74.125.232.216,0.0,32.0,0.0,1.0,0,0.0,0.0,9.693383831065737e-05
147.32.85.56,4.0,0.0,1.0,0.0,0,0.0,0.0,2.220080099006046e-06
85.17.234.14,0.0,24.0,0.0,4.0,0,0.0,0.0,-5.361406507422455e-06
41.194.11.22,0.0,12.0,0.0,2.0,0,0.0,0.0,-2.4410053350399685e-06
121.33.248.180,12.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
193.91.237.153,0.0,48.0,0.0,2.0,0,0.0,0.0,-1.120220885218743e-05
147.32.85.36,28.0,0.0,7.0,0.0,0,3.3991781331142624e-08,0.0,1.8351929528733527e-06
74.114.8.80,0.0,82.0,0.0,3.0,0,0.0,0.0,4.529331871212119e-05
